Product_Name,Product_Value,Product_Category
Alize Gold Passion,8.08,Groceries
Alize Red Passion,7.19,Groceries
Alize Sunset,12.82,Groceries
Almonds Ground Blanched,10.87,Groceries
Amaretto,9.24,Groceries
Anchovy In Oil,8.12,Groceries
Appetizer - Cheese Bites,10.31,Groceries
Appetizer - Crab And Brie,5.3,Groceries
Appetizer - Escargot Puff,8.73,Groceries
Appetizer - Sausage Rolls,9.11,Groceries
Apple - Macintosh,12.58,Groceries
Apron,12.86,Groceries
Arctic Char - Fillets,8.98,Groceries
Arizona - Green Tea,7.79,Groceries
Arizona - Plum Green Tea,8.66,Groceries
Aromat Spice / Seasoning,7.96,Groceries
Arrowroot,12.97,Groceries
Artichokes - Jerusalem,11.76,Groceries
Artichokes - Knobless  White,7.92,Groceries
Asparagus - Green  Fresh,9.26,Groceries
Asparagus - White  Canned,8.79,Groceries
Aspic - Amber,11.16,Groceries
Aspic - Light,8.06,Groceries
Bacardi Breezer - Tropical,9.88,Groceries
Bag Stand,6.95,Groceries
Bagel - Everything Presliced,5.91,Groceries
Bagel - Whole White Sesame,7.89,Groceries
Bagelers,9.97,Groceries
Bagelers - Cinn / Brown,13.56,Groceries
Bagelers - Cinn / Brown Sugar,9.84,Groceries
Baking Soda,11.38,Groceries
Banana,5.79,Groceries
Banana - Leaves,13.61,Groceries
Bananas,12.54,Groceries
Bay Leaf Ground,9.99,Groceries
Beans - Black Bean  Canned,7.28,Groceries
Beans - Black Bean  Preserved,11.86,Groceries
Beans - Fava Fresh,7.47,Groceries
Beans - Fine,9.05,Groceries
Beans - Kidney White,10.8,Groceries
Beans - Navy  Dry,10.46,Groceries
Beans - Yellow,11.16,Groceries
Beef - Baby  Liver,8.12,Groceries
Beef - Bones  Marrow,7.01,Groceries
Beef - Chuck  Boneless,13.23,Groceries
Beef - Diced,7.29,Groceries
Beef - Eye Of Round,13.23,Groceries
Beef - Ground Medium,7.09,Groceries
Beef - Ground  Extra Lean  Fresh,14.62,Groceries
Beef - Kindney  Whole,5.91,Groceries
Beef - Outside  Round,14.46,Groceries
Beef - Roasted  Cooked,10.71,Groceries
Beef - Shank,7.66,Groceries
Beef - Striploin Aa,7.85,Groceries
Beef - Tenderloin,5.85,Groceries
Beef - Texas Style Burger,12.14,Groceries
Beef - Top Butt Aaa,13.45,Groceries
Beef - Top Sirloin - Aaa,12.2,Groceries
Beef Ground Medium,12.02,Groceries
Beef Striploin Aaa,11.66,Groceries
Beef Tenderloin Aaa,11.7,Groceries
Beer - Camerons Auburn,14.54,Groceries
Beer - Guiness,14.94,Groceries
Beer - Mill St Organic,8.3,Groceries
Beer - Molson Excel,12.37,Groceries
Beer - Muskoka Cream Ale,11.03,Groceries
Beer - Rickards Red,8.19,Groceries
Beer - Sleemans Honey Brown,6.18,Groceries
Beer - Tetleys,11.74,Groceries
Beer - True North Lager,10.11,Groceries
Beer - Upper Canada Lager,10.32,Groceries
Berry Brulee,6.87,Groceries
Blueberries,12.22,Groceries
Blueberries - Frozen,9.06,Groceries
Bouillion - Fish,14.34,Groceries
Bowl 12 Oz - Showcase 92012,12.57,Groceries
Brandy - Bar,14.4,Groceries
Brandy Apricot,6.74,Groceries
Bread - Assorted Rolls,10.63,Groceries
Bread - Bagels  Plain,12.89,Groceries
Bread - Bistro Sour,9.82,Groceries
Bread - Bistro White,9.44,Groceries
Bread - Ciabatta Buns,11.21,Groceries
Bread - Crumbs  Bulk,11.32,Groceries
Bread - Dark Rye,7.45,Groceries
Bread - Dark Rye  Loaf,12.27,Groceries
Bread - French Stick,10.49,Groceries
Bread - Frozen Basket Variety,10.42,Groceries
Bread - Hot Dog Buns,14.34,Groceries
Bread - Italian Roll With Herbs,11.2,Groceries
Bread - Italian Sesame Poly,14.07,Groceries
Bread - Malt,6.69,Groceries
Bread - Olive,14.32,Groceries
Bread - Olive Dinner Roll,7.74,Groceries
Bread - Onion Focaccia,9.94,Groceries
Bread - Pita,11.99,Groceries
Bread - Pita  Mini,13.23,Groceries
Bread - Pumpernickle  Rounds,13.73,Groceries
Bread - Roll  Canadian Dinner,13.22,Groceries
Bread - Rosemary Focaccia,13.96,Groceries
Bread - Rosemary Focaccia,8.99,Groceries
Bread - Sour Batard,7.78,Groceries
Bread - Wheat Baguette,8,Groceries
Bread - White  Sliced,8.94,Groceries
Bread Base - Italian,6.37,Groceries
Bread Crumbs - Japanese Style,6.8,Groceries
Bread Roll Foccacia,9.52,Groceries
Bread Sour Rolls,9.25,Groceries
Breadfruit,10.67,Groceries
Broccoli - Fresh,13.41,Groceries
Broom - Corn,12.88,Groceries
Broom And Brush Rack Black,8.07,Groceries
Buffalo - Striploin,10.66,Groceries
Burger Veggie,6.73,Groceries
Butter - Pod,14.42,Groceries
Butter Ripple - Phillips,6.57,Groceries
C - Plus  Orange,8.94,Groceries
Cactus Pads,8.05,Groceries
Cake - Dulce De Leche,12.97,Groceries
Cake Circle  Foil  Scallop,11.53,Groceries
Cake Slab,6.43,Groceries
Calypso - Pineapple Passion,8.75,Groceries
Capicola - Hot,7.65,Groceries
Capicola - Hot,7.48,Groceries
Capon - Breast  Wing On,8.11,Groceries
Capon - Whole,9.07,Groceries
Carbonated Water - Blackcherry,8.66,Groceries
Carbonated Water - Lemon Lime,13.73,Groceries
Carbonated Water - Wildberry,9.32,Groceries
Carrots - Purple  Organic,6.01,Groceries
Catfish - Fillets,8.05,Groceries
Cattail Hearts,6.25,Groceries
Caviar - Salmon,12.15,Groceries
Cheese - Asiago,11.73,Groceries
Cheese - Augre Des Champs,8.96,Groceries
Cheese - Bakers Cream Cheese,14.25,Groceries
Cheese - Bocconcini,8.97,Groceries
Cheese - Boursin  Garlic / Herbs,7.26,Groceries
Cheese - Brick With Pepper,11.29,Groceries
Cheese - Brie Roitelet,14.71,Groceries
Cheese - Brie  Cups 125g,7.67,Groceries
Cheese - Cambozola,12.64,Groceries
Cheese - Camembert,9.01,Groceries
Cheese - Cheddarsliced,11.84,Groceries
Cheese - Cottage Cheese,14.43,Groceries
Cheese - Cream Cheese,11.25,Groceries
Cheese - Gouda Smoked,10.86,Groceries
Cheese - Havarti  Salsa,14.17,Groceries
Cheese - Le Cheve Noir,9.8,Groceries
Cheese - Mascarpone,8.24,Groceries
Cheese - Mozzarella,7.61,Groceries
Cheese - Mozzarella  Buffalo,5.02,Groceries
Cheese - Mozzarella  Shredded,9.08,Groceries
Cheese - Parmesan Cubes,9.22,Groceries
Cheese - Pied De Vents,7.7,Groceries
Cheese - Pont Couvert,8.97,Groceries
Cheese - Romano  Grated,14.48,Groceries
Cheese - Roquefort Pappillon,13.76,Groceries
Cheese - Swiss Sliced,14.11,Groceries
Cheese - Valancey,7.36,Groceries
Cheese - Victor Et Berthold,14,Groceries
Cheese - Wine,9.77,Groceries
Cheese Cloth,10.82,Groceries
Chef Hat 25cm,10.87,Groceries
Cherries - Maraschino jar,6.83,Groceries
Chervil - Fresh,11.04,Groceries
Chevere Logs,7.95,Groceries
Chevril,6.2,Groceries
Chicken - Base,9.21,Groceries
Chicken - Breast  5 - 7 Oz,7.4,Groceries
Chicken - Diced  Cooked,6.7,Groceries
Chicken - Livers,13.25,Groceries
Chicken - Soup Base,14.35,Groceries
Chicken - White Meat With Tender,11.9,Groceries
Chicken - White Meat  No Tender,5.96,Groceries
Chicken - Whole Roasting,5.7,Groceries
Chinese Foods - Cantonese,11.97,Groceries
Chinese Lemon Pork,14.83,Groceries
Chips - Assorted,9.93,Groceries
Chips Potato Salt Vinegar 43g,12.75,Groceries
Chocolate - Chips Compound,10.41,Groceries
Chocolate - Dark Callets,7.83,Groceries
Chocolate - Feathers,8.02,Groceries
Chocolate - Milk Coating,12.14,Groceries
Chocolate - Pistoles  Lactee  Milk,9.72,Groceries
Chocolate Bar - Oh Henry,8.84,Groceries
Chocolate Bar - Smarties,10.61,Groceries
Chutney Sauce,11.69,Groceries
Cinnamon - Ground,7.17,Groceries
Cinnamon - Stick,7.18,Groceries
Clams - Littleneck  Whole,8.88,Groceries
Clementine,5.88,Groceries
Cloves - Whole,6.83,Groceries
Club Soda - Schweppes  355 Ml,7.2,Groceries
Cocoa Butter,7.66,Groceries
Cocoa Powder - Dutched,5.11,Groceries
Coconut - Whole,6.38,Groceries
Coffee - Almond Amaretto,8.69,Groceries
Coffee - Beans  Whole,5.02,Groceries
Coffee - Hazelnut Cream,7.27,Groceries
Coffee - Ristretto Coffee Capsule,5.95,Groceries
Coffee Beans - Chocolate,14.68,Groceries
Coffee Caramel Biscotti,6.23,Groceries
Coke - Classic  355 Ml,7.67,Groceries
Compound - Mocha,6.23,Groceries
Container Clear 8 Oz,7.59,Groceries
Containter - 3oz Microwave Rect.,6.01,Groceries
Cookie - Dough Variety,6.53,Groceries
Cookie - Oatmeal,10.84,Groceries
Cookie Dough - Chunky,9.49,Groceries
Cookie Trail Mix,5.78,Groceries
Cookies - Amaretto,13.35,Groceries
Cookies - Englishbay Chochip,9.99,Groceries
Cookies - Englishbay Wht,13.32,Groceries
Cookies - Oreo  4 Pack,7.58,Groceries
Coriander - Ground,7.43,Groceries
Coriander - Seed,13.86,Groceries
Corn - Cream  Canned,11.19,Groceries
Cornflakes,12.23,Groceries
Crab - Claws  Snow 16 - 24,12.43,Groceries
Crab - Dungeness  Whole  live,14.96,Groceries
Crab - Meat Combo,13.07,Groceries
Crab Brie In Phyllo,11.86,Groceries
Crackers - Trio,11.97,Groceries
Crackers Cheez It,10.53,Groceries
Cranberries - Fresh,5.76,Groceries
Cranberry Foccacia,7.37,Groceries
Cream Of Tartar,11.67,Groceries
Creamers - 10%,7.1,Groceries
Creme De Banane - Marie,14.63,Groceries
Creme De Cacao Mcguines,10.29,Groceries
Creme De Menthe Green,9.67,Groceries
Crush - Cream Soda,11.05,Groceries
Cumin - Ground,13.15,Groceries
Cup - 3.5oz  Foam,9.2,Groceries
Currants,11.14,Groceries
Curry Powder,6.78,Groceries
Curry Powder Madras,8.76,Groceries
Daikon Radish,7.98,Groceries
Dasheen,7.06,Groceries
Dawn Professionl Pot And Pan,5.45,Groceries
Dc - Frozen Momji,14.33,Groceries
Dill - Primerba  Paste,8.05,Groceries
Dip - Tapenade,12.01,Groceries
Doilies - 12  Paper,6.77,Groceries
Dooleys Toffee,6.53,Groceries
Dragon Fruit,9.28,Groceries
Dried Figs,7.87,Groceries
Easy Off Oven Cleaner,8.3,Groceries
Ecolab - Hobart Upr Prewash Arm,12.56,Groceries
Ecolab - Hobart Washarm End Cap,7.53,Groceries
Ecolab - Solid Fusion,8.79,Groceries
Ecolab Digiclean Mild Fm,14.53,Groceries
Ecolab Silver Fusion,11.28,Groceries
Egg Patty Fried,10.93,Groceries
Eggplant - Asian,8.58,Groceries
Eggroll,11.83,Groceries
Emulsifier,8.29,Groceries
Energy - Boo - Koo,7.51,Groceries
Energy Drink - Franks Pineapple,11.85,Groceries
Evaporated Milk - Skim,10.79,Groceries
Extract - Lemon,14.76,Groceries
Extract - Raspberry,11.99,Groceries
Ezy Change Mophandle,12.76,Groceries
Fennel - Seeds,6.83,Groceries
Fenngreek Seed,5.27,Groceries
Fib N9 - Prague Powder,14.44,Groceries
Fish - Bones,8,Groceries
Fish - Soup Base  Bouillon,14.85,Groceries
Flavouring - Orange,10.84,Groceries
Flour - Bran  Red,12.39,Groceries
Flour - Chickpea,11.42,Groceries
Flour - Masa De Harina Mexican,14.94,Groceries
Flour - Pastry,7.64,Groceries
Flour - Rye,8.41,Groceries
Flour - Strong,5.86,Groceries
Flour - Strong Pizza,5.71,Groceries
Flower - Carnations,12.16,Groceries
Flower - Dish Garden,14.12,Groceries
Flower - Potmums,6.19,Groceries
Foam Dinner Plate,13.38,Groceries
Foil - Round Foil,5.46,Groceries
Foil Wrap,14.05,Groceries
Fondant - Icing,8.26,Groceries
Food Colouring - Red,13.04,Groceries
French Kiss Vanilla,9.15,Groceries
Fruit Salad Deluxe,8.27,Groceries
Garam Marsala,8.48,Groceries
Garbag Bags - Black,12.45,Groceries
Garbage Bags - Black,10.52,Groceries
Garbage Bags - Clear,11.63,Groceries
Garlic - Elephant,7.54,Groceries
Gatorade - Cool Blue Raspberry,6.51,Groceries
Gatorade - Orange,6.05,Groceries
Gatorade - Xfactor Berry,12.32,Groceries
General Purpose Trigger,11.75,Groceries
Gherkin,10.45,Groceries
Glass - Juice Clear 5oz 55005,11.33,Groceries
Glass - Wine  Plastic  Clear 5 Oz,13.48,Groceries
Glass Clear 7 Oz Xl,14.99,Groceries
Glaze - Clear,11.89,Groceries
Glove - Cutting,5.06,Groceries
Gloves - Goldtouch Disposable,6.11,Groceries
Glycerine,12.28,Groceries
Goat - Leg,9.82,Groceries
Gooseberry,5.35,Groceries
Goulash Seasoning,6.84,Groceries
Grand Marnier,10.48,Groceries
Grapefruit - Pink,5.17,Groceries
Grapes - Green,5.49,Groceries
Green Tea Refresher,9.01,Groceries
Greens Mustard,8.15,Groceries
Grenadillo,9.48,Groceries
Grouper - Fresh,13.78,Groceries
Halibut - Whole  Fresh,6.44,Groceries
Ham - Virginia,10.74,Groceries
Ham Black Forest,13.89,Groceries
Herb Du Provence - Primerba,6.17,Groceries
Hickory Smoke  Liquid,9.09,Groceries
Hot Choc Vending,7.38,Groceries
Huck White Towels,11.35,Groceries
Ice Cream - Chocolate,10.07,Groceries
Ice Cream - Fudge Bars,6.53,Groceries
Ice Cream - Life Savers,12.32,Groceries
Ice Cream - Turtles Stick Bar,12.7,Groceries
Ice Cream Bar - Oreo Cone,14.09,Groceries
Ice Cream Bar - Oreo Sandwich,5.15,Groceries
Icecream - Dstk Strw Chseck,8.73,Groceries
Icecream Bar - Del Monte,11.07,Groceries
Icecream Cone - Areo Chocolate,7.87,Groceries
Iced Tea Concentrate,5.05,Groceries
Iced Tea Concentrate,5.72,Groceries
Irish Cream - Butterscotch,10.35,Groceries
Island Oasis - Cappucino Mix,8.67,Groceries
Island Oasis - Pina Colada,8.46,Groceries
Island Oasis - Strawberry,6.29,Groceries
Isomalt,8.15,Groceries
Jam - Apricot,6.06,Groceries
Jam - Marmalade  Orange,7.93,Groceries
Jam - Strawberry  20 Ml Jar,9.35,Groceries
Jameson Irish Whiskey,8.11,Groceries
Juice - Apple 284ml,14.05,Groceries
Juice - Apple  1.36l,9.95,Groceries
Juice - Apple  341 Ml,6.93,Groceries
Juice - Clam  46 Oz,9.42,Groceries
Juice - Cranberry  341 Ml,9.81,Groceries
Juice - Grapefruit  341 Ml,14.87,Groceries
Juice - Ocean Spray Cranberry,6.75,Groceries
Juice - Orange,5.1,Groceries
Juice - Orangina,9.81,Groceries
Juice - Pineapple  48 Oz,14.31,Groceries
Juice - Propel Sport,13.57,Groceries
Juice - Prune,9.82,Groceries
Juice - Tomato  48 Oz,11.19,Groceries
Juice - V8  Tomato,5.48,Groceries
Juice Peach Nectar,5.22,Groceries
Kaffir Lime Leaves,11.92,Groceries
Kaffir Lime Leaves,7.8,Groceries
Kahlua,5.72,Groceries
Kellogs All Bran Bars,6.83,Groceries
Kellogs Special K Cereal,7.87,Groceries
Lady Fingers,6.42,Groceries
Lamb - Leg  Bone In,14.24,Groceries
Lamb - Leg  Boneless,14.4,Groceries
Lamb - Leg  Diced,14,Groceries
Lamb - Shoulder,12.87,Groceries
Lamb - Whole Head Off nz,8.01,Groceries
Lamb - Whole  Frozen,6.01,Groceries
Lamb Rack - Ontario,14.07,Groceries
Lamb Shoulder Boneless Nz,7.11,Groceries
Langers - Mango Nectar,10.38,Groceries
Laundry - Bag Cloth,8.14,Groceries
Leeks - Baby  White,6.67,Groceries
Lemon Tarts,14.94,Groceries
Lemonade - Black Cherry  591 Ml,7.66,Groceries
Lemonade - Pineapple Passion,13.77,Groceries
Lemons,6.07,Groceries
Lentils - Red  Dry,10.37,Groceries
Lettuce - Frisee,13.52,Groceries
Lettuce - Radicchio,6.08,Groceries
Lettuce - Sea / Sea Asparagus,14.59,Groceries
Lettuce - Treviso,14.14,Groceries
Lettuce Romaine Chopped,10.38,Groceries
Lid - 10 12 16 Oz,12.56,Groceries
Lid - 16 Oz And 32 Oz,12.35,Groceries
Lid Tray - 16in Dome,6.47,Groceries
Lidsoupcont Rp12dn,5.33,Groceries
Liners - Banana  Paper,9,Groceries
Liqueur - Melon,13.68,Groceries
Loaf Pan - 2 Lb  Foil,8.79,Groceries
Lobak,8.86,Groceries
Lobster - Baby  Boiled,12.56,Groceries
Lobster - Canned Premium,12.88,Groceries
Lobster - Tail  3 - 4 Oz,12.5,Groceries
Longan,12.34,Groceries
Longos - Chicken Curried,10.58,Groceries
Longos - Greek Salad,6.8,Groceries
Longos - Penne With Pesto,5.31,Groceries
Lotus Leaves,8.86,Groceries
Lotus Root,11.08,Groceries
Lotus Rootlets - Canned,6.95,Groceries
Lumpfish Black,10.7,Groceries
Marjoram - Fresh,6.33,Groceries
Mayonnaise,6.2,Groceries
Mayonnaise - Individual Pkg,9.66,Groceries
Mcguinness - Blue Curacao,8.24,Groceries
Meldea Green Tea Liquor,14.29,Groceries
Melon - Cantaloupe,13.54,Groceries
Melon - Honey Dew,8.68,Groceries
Melon - Watermelon Yellow,6.83,Groceries
Melon - Watermelon  Seedless,9.82,Groceries
Mikes Hard Lemonade,6.49,Groceries
Milk - Chocolate 500ml,6,Groceries
Milk - Condensed,14.76,Groceries
Milk - Homo,13.15,Groceries
Milkettes - 2%,5.67,Groceries
Mini - Vol Au Vents,6.34,Groceries
Mint - Fresh,9.62,Groceries
Mints - Striped Red,12.39,Groceries
Miso - Soy Bean Paste,7.99,Groceries
Monkfish - Fresh,10.78,Groceries
Mortadella,14.45,Groceries
Mountain Dew,8.89,Groceries
Mousse - Banana Chocolate,7.72,Groceries
Mousse - Passion Fruit,12.48,Groceries
Mudslide,12.18,Groceries
Muffin - Blueberry Individual,5.44,Groceries
Muffin - Mix - Bran And Maple 15l,12.69,Groceries
Muffin - Mix - Creme Brule 15l,5.55,Groceries
